0,Published,Link,Title,Snippet
8,2020-07-30T12:38:58+00:00,https://www.alternet.org/2020/07/former-house-judiciary-counsel-slams-mueller-for-not-charging-trump-with-obstruction-of-justice-unconscionable-to-let-him-get-away-with-lying/,Former House Judiciary counsel slams Mueller for not charging Trump with obstruction of justice: ‘Unconscionable’ to ‘let him ‘get away with lying’,
9,2020-07-30T12:31:48+00:00,https://www.alternet.org/2020/07/hes-getting-blown-out-cnn-polling-expert-explains-why-the-trump-campaign-is-in-grave-peril/,‘He’s getting blown out’: CNN polling expert explains why the Trump campaign is in grave peril,
0,2020-07-30T12:29:08+00:00,https://www.alternet.org/2020/07/yale-psychiatrist-the-president-is-mentally-incapable-of-leading/,Yale psychiatrist: The president ‘is mentally incapable of leading’,
1,2020-07-30T12:15:34+00:00,https://www.alternet.org/2020/07/obama-rages-against-trump-for-inflaming-nativist-racist-ist-fears-report/,"Obama rages against Trump for inflaming ‘nativist, racist, sexist’ fears: report",
2,2020-07-30T12:03:57+00:00,https://www.alternet.org/2020/07/trumps-properties-a-playground-for-white-nationalists-groypers-and-other-right-wing-extremists-trying-to-infiltrate-mainstream-politics/,"Trump’s properties: A playground for white nationalists, Groypers and other right-wing extremists trying to infiltrate mainstream politics",
3,2020-07-30T11:59:43+00:00,https://www.alternet.org/2020/07/gohmerts-colleagues-were-afraid-the-mask-avoiding-congressman-from-northeast-texas-might-get-infected-with-the-their-fears-came-true/,Gohmert’s colleagues were afraid the mask-avoiding congressman from Northeast Texas might get infected with the coronavirus. Their fears came true,
4,2020-07-30T11:57:29+00:00,https://www.alternet.org/2020/07/watch-science-denying-gop-congressman-demands-facebooks-zuckerberg-explain-trump-jr-s-suspension-from-twitter/,Watch: Science-denying GOP congressman demands Facebook’s Zuckerberg explain Trump Jr.’s suspension — from Twitter,
5,2020-07-30T11:41:18+00:00,https://www.alternet.org/2020/07/conservative-think-tank-leader-says-schools-should-reopen-since-most-texans-dying-from-19-are-elderly-or-hispanic/,Conservative think tank leader says schools should reopen since most Texans dying from COVID-19 are elderly or Hispanic,
6,2020-07-30T11:07:03+00:00,https://www.alternet.org/2020/07/yale-study-on-600-unemployment-lifeline-championed-by-democrats-destroys-gops-favorite-talking-point/,Yale study on $600 unemployment lifeline championed by Democrats destroys GOP’s favorite talking point,
7,2020-07-30T11:03:37+00:00,https://www.alternet.org/2020/07/lawmakers-warn-onerous-new-usps-loan-terms-imposed-by-mnuchin-could-accelerate-demise-of-postal-service/,Lawmakers warn ‘onerous’ new USPS loan terms imposed by Mnuchin ‘could accelerate demise of Postal Service’,
8,2020-07-30T10:31:29+00:00,https://www.alternet.org/2020/07/president-trump-admits-what-we-all-already-knew-fox-news-is-not-even-watchable/,President Trump admits what we all already knew: Fox News is ‘not even watchable’,
9,2020-07-30T01:58:42+00:00,https://www.alternet.org/2020/07/trump-shares-a-story-warning-his-administration-is-the-start-of-totalitarianism/,Trump shares a story warning his administration is the start of totalitarianism,
0,2020-07-30T01:28:04+00:00,https://www.alternet.org/2020/07/we-will-coup-whoever-we-want-elon-musk-and-the-overthrow-of-democracy-in-bolivia/,‘We will coup whoever we want’: Elon Musk and the overthrow of democracy in Bolivia,
1,2020-07-30T00:26:14+00:00,https://www.alternet.org/2020/07/making-the-court-jester-the-king-why-donald-trump-truly-is-the-worlds-most-dangerous-man/,‘Making the court jester the king’: Why Donald Trump truly is ‘the world’s most dangerous man’,
2,2020-07-30T00:11:37+00:00,https://www.alternet.org/2020/07/kids-remain-in-ice-custody-as-federal-judges-deadline-for-release-comes-and-goes/,Kids remain in ICE custody as federal judge’s deadline for release comes and goes,
3,2020-07-29T23:52:54+00:00,https://www.alternet.org/2020/07/white-supremacists-are-using-the-protests-to-stoke-racial-tensions-while-trump-and-bill-barr-help/,White supremacists are using the protests to stoke racial tensions — while Trump and Bill Barr help,
4,2020-07-29T23:35:40+00:00,https://www.alternet.org/2020/07/one-moment-in-bill-barrs-testimony-clearly-exposed-his-compete-fealty-to-trumps-delusion-and-lies/,One moment in Bill Barr’s testimony clearly exposed his compete fealty to Trump’s delusion and lies,
5,2020-07-29T22:43:37+00:00,https://www.alternet.org/2020/07/the-consequences-of-inequality-can-be-fatal/,The consequences of inequality can be fatal,
6,2020-07-29T22:23:17+00:00,https://www.alternet.org/2020/07/rep-jim-jordan-yells-and-throws-a-hearing-into-chaos-over-his-fringe-conspiracy-theories/,Rep. Jim Jordan yells and throws a hearing into chaos over his ‘fringe conspiracy theories’,
7,2020-07-29T21:08:31+00:00,https://www.alternet.org/2020/07/trumps-pandemic-botchery-must-be-his-undoing/,Trump’s pandemic botchery must be his undoing,
8,2020-07-29T20:42:25+00:00,https://www.alternet.org/2020/07/why-wildfire-season-could-make-the-pandemic-even-worse/,Why wildfire season could make the pandemic even worse,
9,2020-07-29T20:25:38+00:00,https://www.alternet.org/2020/07/governor-announces-withdrawal-of-federal-forces-from-portland-but-theres-a-catch/,Governor announces withdrawal of federal forces from Portland — but there’s a catch,
0,2020-07-29T20:15:45+00:00,https://www.alternet.org/2020/07/the-pentagon-is-now-training-the-military-to-view-protestors-and-journalists-as-a-threat-report/,‘Appalling and dangerous’: Trump’s Pentagon chief under fire after leaked military docs refer to journalists as ‘adversaries’,
1,2020-07-29T19:59:30+00:00,https://www.alternet.org/2020/07/how-the-media-helped-trump-push-his-big-lie-about-covid-19/,How the media helped Trump push his big lie about COVID-19,
2,2020-07-29T19:06:41+00:00,https://www.alternet.org/2020/07/lindsey-grahams-campaign-gets-caught-using-racist-imagery-in-ad-against-his-democratic-challenger/,Lindsey Graham’s campaign gets caught using racist imagery in ad against his Democratic challenger,
3,2020-07-29T18:51:33+00:00,https://www.alternet.org/2020/07/mitch-mcconnell-is-turning-almost-everyone-against-him-with-his-disastrous-relief-bill/,Mitch McConnell is turning almost everyone against him with his disastrous relief bill,
4,2020-07-29T18:25:28+00:00,https://www.alternet.org/2020/07/a-gop-staffer-just-sent-a-damning-note-about-a-republican-lawmaker-who-just-tested-positive-for-coronavirus/,A GOP staffer just sent a damning note about a Republican lawmaker who tested positive for coronavirus,
5,2020-07-29T17:20:31+00:00,https://www.alternet.org/2020/07/trump-dogwhistles-to-white-voters-living-their-suburban-lifestyle-dream-in-tweet-heralding-the-end-to-obama-era-fair-housing-rule/,Trump dogwhistles to white voters ‘living their suburban lifestyle dream’ in tweet heralding the end to Obama-era fair housing rule,
6,2020-07-29T17:18:17+00:00,https://www.alternet.org/2020/07/prominent-legal-expert-slams-ag-barr-for-unethical-deceitful-conduct-and-a-pattern-of-dishonesty/,"Prominent legal expert slams AG Barr for ‘unethical, deceitful conduct’ and a pattern of dishonesty",
7,2020-07-29T17:08:14+00:00,https://www.alternet.org/2020/07/senate-gop-rejects-pandemic-food-stamp-aid-while-calling-to-double-3-martini-lunch-deduction/,Senate GOP rejects pandemic food stamp aid while calling to double ‘3-martini lunch’ deduction,
8,2020-07-29T16:42:34+00:00,https://www.alternet.org/2020/07/trump-just-lost-the-only-consistent-polling-advantage-he-had-over-biden-election-forecaster/,Trump just lost the only consistent polling advantage he had over Biden: election forecaster,
9,2020-07-29T15:52:50+00:00,https://www.alternet.org/2020/07/the-numbers-are-dismal-trump-campaign-suspends-advertising-in-michigan-after-devastating-polls/,‘The numbers are dismal’: Trump campaign suspends advertising in Michigan after devastating polls,
0,2020-07-29T15:35:28+00:00,https://www.alternet.org/2020/07/louie-gohmerts-anti-masker-venom-comes-back-to-haunt-him-after-he-tests-positive-for-covid-19/,Louie Gohmert’s anti-masker ‘venom’ comes back to haunt him after he tests positive for COVID-19,
1,2020-07-29T15:23:29+00:00,https://www.alternet.org/2020/07/former-nancy-reagan-speechwriter-trumps-silent-enablers-must-lose-in-a-landslide-in-november-for-the-good-of-republican-party/,Former Nancy Reagan speechwriter: Trump’s ‘silent enablers’ must ‘lose in a landslide’ in November for the good of Republican Party,
2,2020-07-29T14:54:29+00:00,https://www.alternet.org/2020/07/private-memos-reveal-brett-kavanaugh-tried-to-sidestep-supreme-court-cases-on-abortion-and-trumps-financial-records-report/,Private memos reveal Brett Kavanaugh tried to ‘sidestep’ Supreme Court cases on abortion and Trump’s financial records: report,
3,2020-07-29T13:30:49+00:00,https://www.alternet.org/2020/07/devastating-to-republicans-across-the-map-gop-operatives-are-worried-democrats-will-increase-their-house-majority-in-november/,‘Devastating to Republicans across the map’: GOP operatives are worried Democrats will increase their House majority in November,
4,2020-07-29T13:08:17+00:00,https://www.alternet.org/2020/07/maine-is-done-with-her-excuses-lincoln-project-goes-after-susan-collins-in-brutal-new-anti-trump-ad/,‘Maine is done with her excuses’: Lincoln Project goes after Susan Collins in brutal new anti-Trump ad,
5,2020-07-29T12:58:23+00:00,https://www.alternet.org/2020/07/this-is-kidnapping-video-dhows-plainclothes-officers-throwing-nyc-protester-into-unmarked-van/,‘This is kidnapping’: Video shows plainclothes officers throwing NYC protester into unmarked van,
6,2020-07-29T12:34:29+00:00,https://www.alternet.org/2020/07/trumps-last-ditch-display-of-fascist-theatrics-is-straight-out-of-orwell/,Trump’s last-ditch display of fascist theatrics is straight out of Orwell,
7,2020-07-29T12:00:31+00:00,https://www.alternet.org/2020/07/gop-rep-matt-gaetz-files-a-criminal-referral-against-facebooks-mark-zuckerberg-with-william-barr/,GOP Rep. Matt Gaetz files a criminal referral against Facebook’s Mark Zuckerberg with William Barr,
8,2020-07-29T11:38:35+00:00,https://www.alternet.org/2020/07/axios-reporter-reveals-most-shocking-revelations-trump-made-in-interview-about-russian-bounties/,Axios reporter reveals ‘most shocking’ revelations Trump made in interview about Russian bounties,
9,2020-07-29T11:16:52+00:00,https://www.alternet.org/2020/07/gop-under-fire-for-slipping-30-billion-pentagon-gift-into-coronavirus-plan/,GOP under fire for slipping $30 billion Pentagon gift into coronavirus plan,
0,2020-07-29T10:51:33+00:00,https://www.alternet.org/2020/07/watchdog-group-lays-out-the-4-main-aspects-of-an-impeachment-case-against-william-barr-putting-an-end-to-his-egregious-abuses-of-power/,Watchdog group lays out the 4 main aspects of an impeachment case against William Barr: ‘Putting an end to his egregious abuses of power’,
1,2020-07-29T10:40:36+00:00,https://www.alternet.org/2020/07/not-shocking-gops-covid-19-plan-puts-corporate-greed-before-human-need/,Not shocking: GOP’s COVID-19 plan puts corporate greed before human need,
2,2020-07-29T01:35:43+00:00,https://www.alternet.org/2020/07/why-you-should-make-your-voting-plan-now/,Why you should make your voting plan now,
3,2020-07-29T00:44:32+00:00,https://www.alternet.org/2020/07/patently-illegal-trump-sued-over-attempt-to-erase-undocumented-immigrants-from-census/,‘Patently illegal’: Trump sued over attempt to erase undocumented immigrants from census,
4,2020-07-29T00:23:09+00:00,https://www.alternet.org/2020/07/why-the-pandemic-is-crushing-trump-and-gop-governors/,Why the pandemic is crushing Trump and GOP governors,
5,2020-07-29T00:10:46+00:00,https://www.alternet.org/2020/07/heres-where-the-veep-race-stands/,Here’s where the veep race stands,
6,2020-07-28T23:52:14+00:00,https://www.alternet.org/2020/07/new-orleans-nightmare-prosecutor-announces-plans-to-step-down-in-surprising-statement/,New Orleans’ nightmare prosecutor announces plans to step down in surprising statement,
7,2020-07-28T23:28:43+00:00,https://www.alternet.org/2020/07/mcconnells-relief-bill-is-so-disastrous-even-he-cant-defend-it-with-a-straight-face/,McConnell’s relief bill is so disastrous even he can’t defend it with a straight face,
8,2020-07-28T23:11:10+00:00,https://www.alternet.org/2020/07/how-federal-officials-are-using-minor-charges-to-deny-protesters-their-first-amendment-rights-in-portland/,How federal officials are using minor charges to deny protesters their First Amendment rights in Portland,
9,2020-07-28T22:41:09+00:00,https://www.alternet.org/2020/07/trump-storms-out-after-cnns-kaitlan-collins-puts-him-to-shame-for-promoting-a-quack-doctor/,Trump storms out after CNN’s Kaitlan Collins puts him to shame for promoting a quack doctor,
0,2020-07-28T21:30:40+00:00,https://www.alternet.org/2020/07/this-changes-everything-how-covid-19-could-upend-geopolitics/,This changes everything: How COVID-19 could upend geopolitics,
1,2020-07-28T21:05:56+00:00,https://www.alternet.org/2020/07/trumps-8-potentially-impeachable-offenses-in-the-last-6-months/,Trump’s 8 potentially impeachable offenses in the last 6 months,
2,2020-07-28T20:55:08+00:00,https://www.alternet.org/2020/07/political-scientist-explains-why-republicans-are-playing-with-fire-by-undercutting-the-right-to-vote/,Political scientist explains why ‘Republicans are playing with fire’ by undercutting the right to vote,
3,2020-07-28T20:38:51+00:00,https://www.alternet.org/2020/07/gop-senator-slammed-for-using-blatant-antisemitism-in-ad-against-a-democrat/,GOP senator slammed for using ‘blatant antisemitism’ in ad against a Democrat,
4,2020-07-28T20:17:22+00:00,https://www.alternet.org/2020/07/im-starting-to-lose-my-temper-rep-jayapal-unleashes-on-bill-barr-for-ignoring-right-wing-extremists/,‘I’m starting to lose my temper’: Rep. Jayapal unleashes on Bill Barr for ignoring right-wing extremists,
5,2020-07-28T20:07:32+00:00,https://www.alternet.org/2020/07/bill-barr-squirms-and-dodges-as-rep-neguse-calls-out-his-repeated-lies/,Bill Barr squirms and dodges as Rep. Neguse calls out his repeated lies,
6,2020-07-28T19:22:12+00:00,https://www.alternet.org/2020/07/this-conservative-trump-voter-reveals-he-thought-covid-19-was-a-hoax-until-it-got-his-family/,This conservative Trump voter reveals he thought COVID-19 was a ‘hoax’ — until it got his family,
7,2020-07-28T19:00:31+00:00,https://www.alternet.org/2020/07/rep-swalwell-expertly-corners-bill-barr-and-details-evidence-of-trumps-crimes/,Rep. Swalwell expertly corners Bill Barr and details evidence of Trump’s crimes,
8,2020-07-28T17:40:17+00:00,https://www.alternet.org/2020/07/the-judge-agreed-with-me-ag-barr-grows-irate-as-pennsylvania-congressmen-corners-him-over-efforts-to-reduce-roger-stones-sentence/,‘The judge agreed with me!’ AG Barr grows irate as Pennsylvania congressmen corners him over Roger Stone sentence,
9,2020-07-28T17:13:39+00:00,https://www.alternet.org/2020/07/how-martha-mcsallys-campaign-turned-15-days-of-giving-into-a-cash-grab/,How Martha McSally’s campaign turned ’15 Days of Giving’ into a cash grab,
0,2020-07-28T16:41:40+00:00,https://www.alternet.org/2020/07/gops-jim-jordan-torched-for-conspiratorial-rant-at-bill-barr-hearing-a-living-youtube-message-board/,GOP’s Jim Jordan torched for conspiratorial rant at Bill Barr hearing: A living ‘YouTube message board’,
1,2020-07-28T16:21:25+00:00,https://www.alternet.org/2020/07/watch-barr-begrudgingly-admits-hes-talked-about-trumps-re-election-with-the-president/,Watch: Bill Barr begrudgingly admits he’s talked about Trump’s re-election with the president,
2,2020-07-28T16:02:52+00:00,https://www.alternet.org/2020/07/newly-released-emails-reveal-a-red-dawn-team-of-medical-and-security-experts-sounded-the-alarm-about-covid-19s-deadly-potential-in-january/,Newly released emails reveal a ‘Red Dawn Team’ of medical and security experts sounded the alarm about COVID-19’s deadly potential in January,
3,2020-07-28T15:45:31+00:00,https://www.alternet.org/2020/07/frustrated-fauci-goes-on-tv-to-defend-himself-after-trump-tweets-false-claim-he-misled-the-american-public/,Frustrated Fauci goes on TV to defend himself after Trump tweets false claim he ‘misled the American public’,
4,2020-07-28T15:24:07+00:00,https://www.alternet.org/2020/07/trump-tweets-covid-19-conspiracy-video-so-outrageous-it-was-banned-from-facebook-and-twitter/,Trump tweets COVID-19 conspiracy video so outrageous it was banned from Facebook and Twitter,
5,2020-07-28T15:15:22+00:00,https://www.alternet.org/2020/07/trump-gets-a-lot-of-goodies-in-mcconnells-covid-19-relief-bill-and-the-american-people-get-shafted/,Trump gets a lot of goodies in McConnell’s COVID-19 ‘relief’ bill — and the American people get shafted,
6,2020-07-28T15:10:21+00:00,https://www.alternet.org/2020/07/economist-paul-krugman-gops-cult-of-selfishness-informed-its-destructive-response-to-coronavirus-pandemic/,Economist Paul Krugman: GOP’s ‘cult of selfishness’ informed its destructive response to coronavirus pandemic,
7,2020-07-28T14:55:50+00:00,https://www.alternet.org/2020/07/the-paradigm-for-toxic-masculinity-clinical-psychologist-pegs-trump-as-a-man-plagued-with-inadequacy-who-hates-and-fears-strong-women/,‘The paradigm for toxic masculinity’: Clinical psychologist pegs Trump as a man ‘plagued with inadequacy who hates and fears’ strong women,
8,2020-07-28T14:35:39+00:00,https://www.alternet.org/2020/07/twitter-suspends-donald-trump-jr-s-account-for-posting-bogus-and-potentially-harmful-claims-on-covid-19/,Twitter suspends Donald Trump Jr.’s account for posting bogus and ‘potentially harmful’ claims on COVID-19,
9,2020-07-28T14:30:46+00:00,https://www.alternet.org/2020/07/valerie-jarrett-battles-fox-news-host-on-obama-spying-claims-youre-making-statements-that-havent-been-proven/,Valerie Jarrett battles Fox News host on Obama ‘spying’ claims: ‘You’re making statements that haven’t been proven’,
0,2020-07-28T14:07:50+00:00,https://www.alternet.org/2020/07/trump-campaign-laundered-money-through-corporations-to-hide-millions-in-payments-to-presidents-family-complaint/,Trump campaign ‘laundered’ money through corporations to hide millions in payments to president’s family: complaint,
1,2020-07-28T14:03:26+00:00,https://www.alternet.org/2020/07/gop-insiders-fear-trumps-maga-base-isnt-as-solid-as-he-thinks-report/,GOP insiders fear Trump’s MAGA base isn’t as solid as he thinks: report,
2,2020-07-28T13:45:42+00:00,https://www.alternet.org/2020/07/american-fascism-has-arrived-and-the-danger-is-real-but-its-not-too-late-to-defeat-it/,"American fascism has arrived, and the danger is real — but it’s not too late to defeat it",
3,2020-07-28T13:40:51+00:00,https://www.alternet.org/2020/07/white-working-class-voters-turning-against-trump-im-getting-sick-of-him/,White working-class voters turning against Trump: ‘I’m getting sick of him’,
4,2020-07-28T13:34:00+00:00,https://www.alternet.org/2020/07/kayleigh-mcenany-received-payroll-checks-from-trump-campaign-while-working-at-the-white-house-thats-not-legal/,Kayleigh McEnany received payroll checks from Trump campaign while working at the White House. That’s not legal,
5,2020-07-28T13:24:31+00:00,https://www.alternet.org/2020/07/trump-lied-about-being-asked-to-toss-out-yankees-first-pitch-on-opening-day-because-he-was-jealous-of-fauci/,Trump lied about being asked to toss out Yankees’ first pitch on opening day — because he was jealous of Fauci,
6,2020-07-28T12:25:09+00:00,https://www.alternet.org/2020/07/senate-hopeful-kris-kobach-bankrolled-by-billionaire-peter-thiel-says-coronavirus-numbers-are-being-cooked-to-hurt-trump/,Senate hopeful Kris Kobach — bankrolled by billionaire Peter Thiel — says coronavirus numbers are ‘being cooked’ to hurt Trump,
7,2020-07-28T11:53:33+00:00,https://www.alternet.org/2020/07/utter-disgrace-gop-proposes-legal-immunity-for-corporations-0-in-funding-for-states-and-deep-cuts-to-unemployment-benefits/,"‘Utter disgrace’: GOP proposes legal immunity for corporations, $0 in funding for states and deep cuts to unemployment benefits",
8,2020-07-28T11:20:19+00:00,https://www.alternet.org/2020/07/democrats-are-fielding-candidates-in-almost-every-house-race-this-year/,Democrats are fielding candidates in almost every House race this year,
9,2020-07-28T11:11:40+00:00,https://www.alternet.org/2020/07/new-international-polls-show-what-the-world-thinks-of-trumps-screw-ups-and-its-not-pretty/,New international polls show what the world thinks of Trump’s screw-ups — and it’s not pretty,
0,2020-07-28T11:03:32+00:00,https://www.alternet.org/2020/07/a-new-poll-finds-joe-biden-ahead-in-a-district-trump-won-by-15-points-four-years-ago/,A new poll finds Joe Biden ahead in a district Trump won by 15 points four years ago,
1,2020-07-28T10:36:22+00:00,https://www.alternet.org/2020/07/trump-and-fellow-republicans-dig-susan-collins-political-grave-just-a-little-bit-deeper/,Trump and fellow Republicans dig Susan Collins’ political grave just a little bit deeper,
2,2020-07-28T10:31:09+00:00,https://www.alternet.org/2020/07/constitutional-law-professor-explains-why-neil-gorsuchs-proud-textualist-approach-is-built-on-quicksand/,Constitutional law professor explains why Neil Gorsuch’s ‘proud textualist’ approach is built ‘on quicksand’,
3,2020-07-28T02:13:02+00:00,https://www.alternet.org/2020/07/5-takeaways-from-bill-barrs-strident-and-fraudulent-opening-salvo-to-congress/,5 takeaways from Bill Barr’s strident and fraudulent opening salvo to Congress,
4,2020-07-28T01:10:16+00:00,https://www.alternet.org/2020/07/white-supremacists-carried-out-violence-under-the-banner-of-black-lives-matter-richmond-mayor/,White supremacists carried out violence ‘under the banner of Black Lives Matter’: Richmond mayor,
5,2020-07-28T00:08:18+00:00,https://www.alternet.org/2020/07/trumps-sadism-and-gross-abuse-of-power-means-its-time-to-impeach-him-again/,Trump’s sadism and gross abuse of power means it’s time to impeach him again,
6,2020-07-27T23:41:53+00:00,https://www.alternet.org/2020/07/fox-news-host-is-quickly-back-peddling-after-spreading-dangerous-qanon-nonsense-on-air/,Fox News host is quickly back-peddling after spreading dangerous QAnon nonsense on air,
7,2020-07-27T23:14:19+00:00,https://www.alternet.org/2020/07/heres-the-truth-about-the-supposed-return-of-manufacturing-under-trump/,Here’s the truth about the supposed return of manufacturing under Trump,
8,2020-07-27T22:48:19+00:00,https://www.alternet.org/2020/07/mitch-mcconnells-new-plan-to-slash-unemployment-payments-could-trigger-financial-catastrophe-for-millions/,Mitch McConnell’s new plan to slash unemployment payments could trigger financial catastrophe for millions,
9,2020-07-27T22:34:58+00:00,https://www.alternet.org/2020/07/ron-desantis-pushes-to-reopen-schools-as-florida-sees-huge-spike-of-covid-19-in-kids/,Ron DeSantis pushes to reopen schools as Florida sees huge spike of COVID-19 in kids,
0,2020-07-27T21:44:33+00:00,https://www.alternet.org/2020/07/a-slow-motion-nightmare-how-the-war-on-terror-kills-american-democracy/,A slow-motion nightmare: How the war on terror kills American democracy,
1,2020-07-27T21:15:51+00:00,https://www.alternet.org/2020/07/trump-says-he-had-plenty-of-discussion-with-putin-but-wont-say-he-brought-up-russian-bounties-for-u-s-soldiers/,Trump says he had ‘plenty of discussion’ with Putin — but won’t say he brought up Russian bounties for US soldiers,
2,2020-07-27T20:49:27+00:00,https://www.alternet.org/2020/07/bill-barr-endangers-national-security-to-promote-a-lie/,Bill Barr endangers national security to promote a lie,
3,2020-07-27T20:41:09+00:00,https://www.alternet.org/2020/07/dr-fauci-says-the-white-houses-views-of-the-pandemic-dont-match-the-reality-on-the-ground/,Dr. Fauci says the White House’s views of the pandemic don’t match the reality on the ground,
4,2020-07-27T20:09:35+00:00,https://www.alternet.org/2020/07/trumps-census-gambit-would-shrink-the-power-of-the-biggest-republican-state-in-the-u-s/,Trump’s census gambit would shrink the power of the biggest Republican state in the US,
5,2020-07-27T19:55:38+00:00,https://www.alternet.org/2020/07/media-critic-slams-reporters-as-trump-plays-them-again-with-the-same-old-trick/,Media critic slams reporters as Trump plays them again with the same old trick,
6,2020-07-27T19:20:57+00:00,https://www.alternet.org/2020/07/here-are-7-disturbing-revelations-from-a-national-guard-officer-about-trumps-lafayette-square-disaster/,Here are 7 disturbing revelations from a National Guard officer about Trump’s Lafayette Square disaster,
7,2020-07-27T18:45:26+00:00,https://www.alternet.org/2020/07/we-may-be-doomed-outrage-after-goldman-sachs-ceo-deejayed-at-a-crowded-chainsmokers-charity-show-in-the-hamptons/,‘We may be doomed’: Outrage after Goldman Sachs CEO deejayed at a crowded Chainsmokers charity show in the Hamptons,
8,2020-07-27T18:28:42+00:00,https://www.alternet.org/2020/07/heres-how-joe-biden-will-pick-his-running-mate/,Here’s how Joe Biden will pick his running mate,
9,2020-07-27T17:55:27+00:00,https://www.alternet.org/2020/07/trumps-decision-to-exclude-new-york-from-trusted-traveler-program-driven-by-brazen-thirst-for-political-retaliation-wapo-editorial/,Trump’s decision to exclude New York from trusted traveler program driven by ‘brazen’ thirst for ‘political retaliation’: WaPo editorial,
0,2020-07-27T17:17:50+00:00,https://www.alternet.org/2020/07/anatomy-of-a-character-assassination-trump-goes-all-in-against-dr-fauci/,Anatomy of a character assassination: Trump goes all-in against Dr. Fauci,
1,2020-07-27T17:07:53+00:00,https://www.alternet.org/2020/07/trump-postpones-throwing-first-pitch-at-yankees-game/,Trump postpones throwing first pitch at Yankees game,
2,2020-07-27T17:07:16+00:00,https://www.alternet.org/2020/07/us-civil-rights-icon-john-lewis-to-lie-in-state-at-capitol/,US civil rights icon John Lewis to lie in state at Capitol,
3,2020-07-27T17:06:50+00:00,https://www.alternet.org/2020/07/gym-owners-arrested-for-defying-nj-gov-murphys-shutdown-order/,Gym owners arrested for defying NJ Gov. Murphy’s shutdown order,
4,2020-07-27T17:06:14+00:00,https://www.alternet.org/2020/07/bmw-vows-to-tie-executive-pay-to-climate-goals/,BMW vows to tie executive pay to climate goals,
5,2020-07-27T17:05:52+00:00,https://www.alternet.org/2020/07/hurricane-douglas-spares-honolulu-skirts-hawaii/,"Hurricane Douglas spares Honolulu, skirts Hawaii",
6,2020-07-27T17:04:02+00:00,https://www.alternet.org/2020/07/the-color-of-covid-will-vaccine-trials-reflect-us-diversity/,The color of COVID: Will vaccine trials reflect US diversity?,
7,2020-07-27T17:01:46+00:00,https://www.alternet.org/2020/07/some-small-companies-could-get-2nd-us-relief-loan-treasury-secretary-mnuchin/,Some small companies could get 2nd US relief loan: Treasury Secretary Mnuchin,
8,2020-07-27T17:01:16+00:00,https://www.alternet.org/2020/07/whats-it-pay-to-work-for-trump-here-are-the-salaries-of-kellyanne-conway-ivanka-trump-mike-pompeo-and-others/,"What’s it pay to work for Trump? Here are the salaries of Kellyanne Conway, Ivanka Trump, Mike Pompeo and others",
9,2020-07-27T17:00:48+00:00,https://www.alternet.org/2020/07/trump-national-security-advisor-tests-positive-for-covid-19/,Trump national security advisor tests positive for COVID-19,
0,2020-07-27T16:18:04+00:00,https://www.alternet.org/2020/07/texas-democrats-running-for-the-us-house-have-more-campaign-cash-than-republicans-for-the-first-time-in-years/,Texas Democrats running for the US House have more campaign cash than Republicans — for the first time in years,
1,2020-07-27T15:19:40+00:00,https://www.alternet.org/2020/07/trump-was-content-to-let-people-suffer-from-covid-19-in-blue-states-until-infections-soared-among-our-people-in-republican-states-report/,Trump was content to let people suffer from COVID-19 in blue states until infections soared among ‘our people’ in Republican states: report,
2,2020-07-27T15:13:50+00:00,https://www.alternet.org/2020/07/from-perfect-storm-to-a-tsunami-cook-political-report-expert-details-how-trump-is-dragging-down-senate-republicans/,From ‘perfect storm’ to ‘a tsunami’: Cook Political Report expert details how Trump is dragging down Senate Republicans,
3,2020-07-27T14:49:32+00:00,https://www.alternet.org/2020/07/tom-cotton-actually-called-slavery-a-necessary-evil-in-push-to-ban-schools-from-teaching-the-1619-project/,Tom Cotton actually called slavery a ‘necessary evil’ in push to ban schools from teaching the 1619 Project,
4,2020-07-27T14:39:40+00:00,https://www.alternet.org/2020/07/burn-it-all-down-conservative-calls-for-purge-of-every-single-trump-enabler-in-the-senate/,‘Burn it all down’: Conservative calls for purge of every single Trump enabler in the Senate,
5,2020-07-27T13:37:58+00:00,https://www.alternet.org/2020/07/trumps-own-labor-department-is-warning-congress-that-the-gops-unemployment-benefit-plan-is-nearly-impossible-to-implement/,Trump’s own Labor Department is warning Congress that the GOP’s unemployment benefit plan is nearly impossible to implement,
6,2020-07-27T13:21:21+00:00,https://www.alternet.org/2020/07/inside-the-mind-of-donald-j-trump-yale-psychiatrist-explains-what-the-media-missed-in-mary-trumps-book/,Inside the mind of Donald J. Trump: Yale psychiatrist explains what the media missed in Mary Trump’s book,
7,2020-07-27T13:07:43+00:00,https://www.alternet.org/2020/07/trumps-pathological-unwillingness-to-admit-error-is-a-key-reason-why-his-campaign-is-facing-the-abyss-report/,Trump’s ‘pathological unwillingness to admit error’ is a key reason why his campaign is ‘facing the abyss’: report,
8,2020-07-27T12:51:43+00:00,https://www.alternet.org/2020/07/rise-and-fall-of-ron-desantis-florida-elected-a-loyal-trump-acolyte-and-his-handling-of-the-pandemic-couldnt-have-been-worse/,The rise and fall of Ron DeSantis: Florida elected a loyal Trump acolyte — and his handling of the pandemic couldn’t have been worse,
