0,Published,Link,Title,Snippet
9,04-21-2020,https://www1.cbn.com/cbnnews/politics/2020/april/white-house-and-dems-reach-new-450-aid-bill-for-small-businesses-economic-expert-weighs-in,White House and Dems Reach New $450 Aid Bill for Small Businesses - Economic Expert Weighs In,
0,04-21-2020,https://www1.cbn.com/cbnnews/politics/2020/april/president-trump-plans-to-temporarily-suspend-immigration-into-us,President Trump Plans to 'Temporarily Suspend Immigration' into US,
1,04-21-2020,https://www1.cbn.com/cbnnews/politics/2020/april/trump-says-hell-temporarily-suspend-immigration-to-combat-covid-19,Trump Says He'll Temporarily 'Suspend Immigration' to Combat COVID-19,
2,04-20-2020,https://www1.cbn.com/cbnnews/world/2020/april/us-state-department-claims-china-restricting-exports-of-critical-protective-gear,US State Department Claims China Restricting Exports of Critical Protective Gear,
3,04-17-2020,https://www1.cbn.com/cbnnews/politics/2020/april/curbing-religious-freedom-ignoring-deaths-caused-by-unemployment-answering-the-trickiest-pandemic-questions,Curbing Religious Freedom? Ignoring Deaths Caused by Unemployment? Answering the Trickiest Pandemic Questions,
4,04-17-2020,https://www1.cbn.com/cbnnews/world/2020/april/lawmakers-call-for-action-against-chinas-communist-regime-for-concealing-danger-of-coronavirus-crisis,Lawmakers Call for Action Against China's Communist Regime for Concealing Danger of Coronavirus Crisis,
5,04-17-2020,https://www1.cbn.com/cbnnews/politics/2020/april/were-opening-up-our-country-white-house-offers-states-road-map-for-restarting-economies-nbsp,'We're Opening Up Our Country': White House Offers States Road Map for Restarting Economies  ,
6,04-15-2020,https://www1.cbn.com/cbnnews/politics/2020/april/speaker-pelosi-condemns-trumps-cuts-to-who-while-other-world-leaders-show-support,Speaker Pelosi Condemns Trump's Cuts to WHO While Other World Leaders Show Support,
7,04-15-2020,https://www1.cbn.com/cbnnews/politics/2020/april/warren-becomes-latest-ex-presidential-rival-to-back-biden,Warren Becomes Latest Ex-Presidential Rival to Back Biden,
8,04-14-2020,https://www1.cbn.com/cbnnews/world/2020/april/restrictions-rolled-back-in-may-trump-forms-second-task-force-to-focus-on-countrys-economic-recovery,Restrictions Rolled back in May? Trump Forms Second Task Force to Focus on US Economic Recovery,
9,04-14-2020,https://www1.cbn.com/cbnnews/politics/2020/april/biden-scores-2-top-endorsements-barack-obama-and-bernie-sanders-are-all-in-but-these-dems-arent,"Biden Scores 2 Top Endorsements: Barack Obama and Bernie Sanders Are All-In, but These Dems Aren't",
0,,https://www1.cbn.com/cbnnews/politics/2020/april/supreme-court-asked-to-decide-on-abortion-ban-during-covid-crisis,,
1,,https://www1.cbn.com/cbnnews/politics/2020/april/exclusive-pence-tells-news-how-the-white-house-is-fighting-to-put-the-coronavirus-in-the-past,,
2,,https://www1.cbn.com/cbnnews/politics/2020/april/biden-beats-sanders-to-win-alaska-democratic-primary,,
3,04-11-2020,https://www1.cbn.com/cbnnews/politics/2020/april/exclusive-mike-pence-on-coronavirus-hopeful-and-cautious-going-into-the-month-of-may,EXCLUSIVE: Mike Pence on Coronavirus: Hopeful and Cautious Going Into the Month of May,
4,04-10-2020,https://www1.cbn.com/cbnnews/politics/2020/april/exclusive-vp-pences-message-to-pastors-still-holding-church-in-pews-where-two-or-more-are-gathered-there-he-is-also,"EXCLUSIVE: VP Pence's Message to Pastors Still Holding Church in Pews: 'Where Two or More are Gathered, There He is Also'",
5,04-10-2020,https://www1.cbn.com/cbnnews/politics/2020/april/sen-tim-scotts-powerful-easter-message-the-church-might-be-empty-but-the-tomb-is-empty-too,"Sen. Tim Scott's Powerful Easter Message: 'The Church Might Be Empty, But the Tomb Is Empty, Too'",
6,04-10-2020,https://www1.cbn.com/cbnnews/politics/2020/april/white-house-works-to-restart-economy-as-democrats-block-billions-in-aid-amid-unemployment-crisis,White House Works to Restart Economy as Democrats Block Billions in Aid Amid Unemployment Crisis,
7,04-10-2020,https://www1.cbn.com/cbnnews/politics/2020/april/i-dont-think-its-a-coincidence-that-this-is-happening-at-this-time-surgeon-general-points-to-jesus-during-pandemic,'I Don't Think It's a Coincidence That This Is Happening at This Time': Surgeon General Points to Jesus During Pandemic,
8,04-09-2020,https://www1.cbn.com/cbnnews/politics/2020/april/senate-at-impasse-over-coronavirus-relief-plan-to-help-small-businesses,Senate Adjourns Without Agreeing to Add $250 Billion in Loans to Help Small Businesses,
9,04-08-2020,https://www1.cbn.com/cbnnews/2020/april/democratic-lawmaker-credits-trump-rsquo-s-discussion-of-hydroxychloroquine-for-saving-her-life,Democratic Lawmaker Credits Trump’s Discussion of Hydroxychloroquine for Saving Her Life,
0,04-08-2020,https://www1.cbn.com/cbnnews/politics/2020/april/bernie-sanders-drops-2020-bid-leaving-joe-biden-as-likely-nominee,"Bernie Sanders Suspends Campaign for President, Joe Biden Likely Democrat Nominee",
1,04-07-2020,https://www1.cbn.com/cbnnews/politics/2020/april/max-lucado-on-covid-19-pandemic-what-appears-to-be-evil-gods-going-to-use-for-good,"Max Lucado on COVID-19 Pandemic: 'What Appears to Be Evil, God's Going to Use for Good'",
2,04-07-2020,https://www1.cbn.com/cbnnews/2020/april/sen-rand-paul-recovers-from-coronavirus-now-volunteering-at-hospital,"Sen. Rand Paul Recovers from Coronavirus, Now Volunteering at Hospital",
3,04-03-2020,https://www1.cbn.com/cbnnews/politics/2020/april/paycheck-protection-act-takes-effect-today-please-bring-your-workers-back-to-work,Paycheck Protection Act Takes Effect Today: 'Please Bring Your Workers Back to Work',
4,04-02-2020,https://www1.cbn.com/cbnnews/politics/2020/april/rodney-howard-browne-case-the-tip-of-the-iceberg-is-it-coming-down-to-your-life-vs-your-liberty,Rodney Howard-Browne Case the Tip of the Iceberg: Is It Coming Down to Your Life vs Your Liberty?,
5,04-02-2020,https://www1.cbn.com/cbnnews/politics/2020/april/the-power-of-president-trumps-positive-thinking,The Power of President Trump's Positive Thinking,
6,04-02-2020,https://www1.cbn.com/cbnnews/us/2020/april/trump-horrific-days-ahead-as-death-toll-surges-1-000-in-a-single-day-unemployment-spikes,"Trump: 'Horrific' Days Ahead as Death Toll Surges 1,000 in a Single Day, Unemployment Spikes",
7,03-31-2020,https://www1.cbn.com/cbnnews/politics/2020/march/no-i-do-not-think-the-coronavirus-is-gods-judgment-on-homosexuals-prominent-pastor-rebukes-fake-news,"'No, I Do Not Think the Coronavirus Is God's Judgment on Homosexuals': Prominent Pastor Rebukes 'Fake News'",
8,03-27-2020,https://www1.cbn.com/cbnnews/politics/2020/march/us-now-leads-world-in-confirmed-covid-19-cases-this-too-shall-pass,Trump Signs $2.2T Aid Plan as US Now Leads World in Confirmed COVID-19 Cases,
9,03-27-2020,https://www1.cbn.com/cbnnews/politics/2020/march/my-faith-tells-me-every-life-is-precious-why-ohio-gov-mike-dewine-took-bold-early-action-to-battle-the-virus,"'My Faith Tells Me Every Life Is Precious': Why Ohio Gov. Mike DeWine Took Bold, Early Action to Battle the Virus",
0,03-26-2020,https://www1.cbn.com/cbnnews/politics/2020/may/god-sets-good-and-bad-leaders-in-place-god-is-working-through-all-of-them,God Sets Good and Bad Leaders in Place: 'God Is Working Through All of Them',
1,03-26-2020,https://www1.cbn.com/cbnnews/us/2020/march/record-3-3m-file-for-unemployment-but-relief-checks-may-be-in-the-mail-soon-as-senate-passes-historic-bill,"Record 3.3M File for Unemployment, but Relief Checks May Be in the Mail Soon as Senate Passes Historic Bill",
2,03-25-2020,https://www1.cbn.com/cbnnews/politics/2020/march/4-gop-senators-sound-alarm-on-drafting-error-in-coronavirus-relief-bill,4 GOP Senators Sound Alarm on 'Drafting Error' in Coronavirus Relief Bill,
3,03-24-2020,https://www1.cbn.com/cbnnews/politics/2020/march/bipartisan-optimism-senate-is-very-close-to-reaching-deal-on-massive-economic-relief-package,Bipartisan Optimism Senate is 'Very Close' to Reaching Deal on Massive Economic Relief Package,
4,03-24-2020,https://www1.cbn.com/cbnnews/2020/march/big-bird-eats-filet-mignon-while-your-kid-goes-hungry-in-democrats-coronavirus-bill,Big Bird Eats Filet Mignon While Your Kid Goes Hungry in Democrat's Coronavirus Bill,
5,03-23-2020,https://www1.cbn.com/cbnnews/politics/2020/march/senate-democrats-block-2-trillion-stimulus-package-for-second-time-in-24-hours,Senate Democrats Block $2 Trillion Stimulus Package For Second Time in 24 Hours,
6,03-22-2020,https://www1.cbn.com/cbnnews/politics/2020/march/vice-president-mike-pence-and-wife-test-negative-for-coronavirus,Vice President Mike Pence and Wife Test Negative for Coronavirus,
7,03-20-2020,https://www1.cbn.com/cbnnews/health/2020/march/trump-touts-possible-game-changer-treatment-for-coronavirus-congress-aid-could-put-1-200-in-your-pocket,"Trump Touts Possible 'Game-Changer' Treatment for Coronavirus, Congress Aid Could Put $1,200 in Your Pocket",
8,03-19-2020,https://www1.cbn.com/cbnnews/politics/2020/march/coronavirus-not-just-a-boomer-disease-after-all-38-of-hospitalized-cases-are-20-58-years-old,Coronavirus Not Just a Boomer Disease After All: 38% of Hospitalized Cases Are 20-58 Years Old,
9,03-18-2020,https://www1.cbn.com/cbnnews/politics/2020/march/covid-19s-effect-on-religious-liberty-it-doesnt-disappear-during-public-emergencies-nbsp,COVID-19's Effect on Religious Liberty: 'It Doesn't Disappear During Public Emergencies' ,
0,03-16-2020,https://www1.cbn.com/cbnnews/us/2020/march/congresswoman-rashida-tlaib-retweets-f-trumps-national-day-of-prayer-to-her-social-media-followers,Congresswoman Rashida Tlaib Retweets: 'F*** Trump's National Day of Prayer',
1,03-16-2020,https://www1.cbn.com/cbnnews/us/2020/march/trump-says-no-gatherings-of-10-people-drive-through-coronavirus-testing-kicks-in-across-usa,Coronavirus Guidelines: No Gatherings of 10+ People Prompts Beach Shutdown in NC; Drive-Thru Testing on the Rise,
2,03-16-2020,https://www1.cbn.com/cbnnews/politics/2020/march/biden-pledges-to-pick-a-woman-for-vice-president-sanders-might-too,"Biden Pledges to Pick a Woman for Vice President, Sanders Might Too",
3,03-14-2020,https://www1.cbn.com/cbnnews/politics/2020/march/trump-tests-negative-for-coronavirus-after-contact-with-several-virus-carriers,Trump Tests Negative for Coronavirus After Contact with Several Virus Carriers,
4,03-13-2020,https://www1.cbn.com/cbnnews/politics/2020/march/report-pelosi-stalled-coronavirus-aid-bill-by-trying-to-sneak-abortion-funding-agenda-into-it,Report: Pelosi Stalled Coronavirus Aid Bill by Trying to Sneak Abortion Funding Agenda into It,
5,03-11-2020,https://www1.cbn.com/cbnnews/politics/2020/march/bipartisan-house-effort-seeks-to-extend-surveillance-powers-under-fisa,Bipartisan House Effort Seeks to Extend Surveillance Powers Under FISA,
6,03-11-2020,https://www1.cbn.com/cbnnews/politics/2020/march/digging-deeper-into-democratic-socialism-is-it-really-just-a-softer-form-of-socialism,Digging Deeper into Democratic Socialism: Is It Really Just a 'Softer Form of Socialism'?,
7,03-11-2020,https://www1.cbn.com/cbnnews/politics/2020/march/blunders-from-democratic-front-runner-joe-biden-leave-some-scratching-their-heads,Blunders from Democratic Front Runner Joe Biden Leave Some Scratching Their Heads,
8,03-11-2020,https://www1.cbn.com/cbnnews/politics/2020/march/bernie-sanders-captures-win-in-north-dakota-caucuses,Bernie Sanders Captures Win in North Dakota Caucuses,
9,03-10-2020,https://www1.cbn.com/cbnnews/politics/2020/march/is-trump-at-risk-after-contact-with-leaders-self-quarantining-due-to-coronavirus-concerns-nbsp,Is Trump at Risk After Contact with Leaders Self-Quarantining Due to Coronavirus Concerns? ,
0,03-10-2020,https://www1.cbn.com/cbnnews/politics/2020/march/biden-and-sanders-battle-for-delegates-today-in-six-primary-contests,"Biden Scores a Big Win in Michigan, Delivering Blow to Sanders",
1,03-09-2020,https://www1.cbn.com/cbnnews/politics/2020/march/the-coronavirus-crash-heres-what-trump-is-proposing-plus-some-good-news-from-china,"The Coronavirus Crash: Here's What Trump Is Proposing, Plus Some Good News from China",
2,03-09-2020,https://www1.cbn.com/cbnnews/politics/2020/march/biden-and-sanders-battle-for-votes-as-next-big-round-of-primaries-comes-tuesday,Biden and Sanders Battle for Votes as Next Big Round of Primaries Comes Tuesday,
3,03-07-2020,https://www1.cbn.com/cbnnews/politics/2020/march/trump-names-rep-mark-meadows-his-new-chief-of-staff,Trump Names Rep. Mark Meadows his new Chief of Staff,
4,03-06-2020,https://www1.cbn.com/cbnnews/politics/2020/march/one-more-victory-biden-wins-most-super-tuesday-delegates,One More Victory: Biden Wins Most Super Tuesday Delegates,
5,03-06-2020,https://www1.cbn.com/cbnnews/politics/2020/march/pence-mocked-for-praying-for-gods-help-to-fight-coronavirus-but-hes-in-good-company,"Pence Mocked for Praying for God's Help to Fight Coronavirus, but He's in Good Company",
6,03-06-2020,https://www1.cbn.com/cbnnews/politics/2020/march/officials-rush-to-respond-as-coronavirus-spreads-coast-to-coast,Officials Rush to Respond as Coronavirus Spreads Coast to Coast,
7,03-05-2020,https://www1.cbn.com/cbnnews/politics/2020/march/schumer-sounded-more-like-a-stalker-than-a-statesman-top-senate-dem-widely-criticized-for-threatening-gorsuch-kavanaugh,"'Schumer Sounded More Like a Stalker Than a Statesman': Top Senate Dem Widely Criticized for Threatening Gorsuch, Kavanaugh",
8,03-05-2020,https://www1.cbn.com/cbnnews/politics/2020/march/elizabeth-warren-ends-2020-presidential-bid-after-super-tuesday-rout,Elizabeth Warren Ends 2020 Presidential Bid After Super Tuesday Rout,
9,03-04-2020,https://www1.cbn.com/cbnnews/politics/2020/march/the-worst-communal-violence-in-decades-religious-freedom-advocates-sound-the-alarm-in-india,'The Worst Communal Violence in Decades': Religious Freedom Advocates Sound the Alarm in India,
0,03-04-2020,https://www1.cbn.com/cbnnews/2020/march/my-heart-is-with-kids-us-education-sec-betsy-devos-speaks-out-on-faith-schools,"'My Heart Is With Kids': US Education Sec. Betsy DeVos Speaks Out on Faith, Schools",
1,03-04-2020,https://www1.cbn.com/cbnnews/politics/2020/march/women-deserve-the-truth-about-abortion-loeffler-blackburn-introduce-womans-right-to-know-act,"'Women Deserve the Truth' About Abortion: Loeffler, Blackburn Introduce 'Woman's Right to Know Act'",
2,03-04-2020,https://www1.cbn.com/cbnnews/politics/2020/march/deal-reached-on-bipartisan-8-3b-bill-to-battle-coronavirus,Deal Reached on Bipartisan $8.3B Bill to Battle Coronavirus,
3,03-03-2020,https://www1.cbn.com/cbnnews/politics/2020/march/ap-source-bloomberg-to-reassess-after-disappointing-results,AP Source: Bloomberg to Reassess After Disappointing Results,
4,03-03-2020,https://www1.cbn.com/cbnnews/politics/2020/march/biden-scores-super-tuesday-surge-sanders-wins-top-prize-bloomberg-drops-out,Bloomberg Drops Out After Biden Scores a Big 'Super Tuesday' Surge and Sanders Wins Top Prize,
5,03-03-2020,https://www1.cbn.com/cbnnews/politics/2020/march/biden-scores-3-major-endorsements-from-former-opponents-as-super-tuesday-begins,Super Tuesday Underway: Will Biden's 3 Major Endorsements from Former Opponents Give Him the Lead?,
6,03-02-2020,https://www1.cbn.com/cbnnews/politics/2020/march/klobuchar-is-ending-her-presidential-bid-will-endorse-biden,"Klobuchar is Ending Her Presidential Bid, will Endorse Biden",
7,03-01-2020,https://www1.cbn.com/cbnnews/politics/2020/march/these-2-candidates-dropped-out-this-weekend-as-democrats-prepare-for-super-tuesday,A Third Top Candidate Drops Out as Democrats Prepare for Super Tuesday,
8,03-01-2020,https://www1.cbn.com/cbnnews/politics/2020/march/the-best-is-yet-to-come-trump-tell-conservative-faithful,'The Best is Yet to Come': Trump Tells Conservative Faithful,
9,02-29-2020,https://www1.cbn.com/cbnnews/politics/2020/february/biden-wins-south-carolina-aims-for-super-tuesday-momentum,"Biden Wins South Carolina, Aims for Super Tuesday Momentum",
0,02-29-2020,https://www1.cbn.com/cbnnews/politics/2020/march/cpac-shows-conservatives-engaged-in-all-sorts-of-issues,CPAC Shows Conservatives Engaged in All Sorts of Issues,
1,02-29-2020,https://www1.cbn.com/cbnnews/politics/2020/february/dan-celia-what-if-people-gave-to-ministries-like-they-did-to-politicians,Dan Celia: What If People Gave to Ministries Like They Did to Politicians?,
2,02-28-2020,https://www1.cbn.com/cbnnews/2020/february/in-the-end-youll-lose-your-rights-cpacs-america-vs-socialism-theme-highlights-what-happens-when-nation-moves-far-left,"'In the End, You'll Lose Your Rights': This Year's CPAC Theme Highlights What Happens When a Nation Moves Far-Left",
3,02-28-2020,https://www1.cbn.com/cbnnews/politics/2020/february/news-exclusive-mitch-mcconnell-on-reshaping-the-courts-and-pro-life-legislation-leave-no-vacancy-behind,CBN NEWS EXCLUSIVE - Mitch McConnell on Reshaping the Courts and Pro-Life Legislation: 'Leave No Vacancy Behind',
4,02-28-2020,https://www1.cbn.com/cbnnews/politics/2020/february/as-coronavirus-concerns-rise-financial-expert-do-not-get-caught-up-in-the-fear,"As Coronavirus Concerns Rise, Financial Expert: 'Do Not Get Caught Up in the Fear'",
5,02-27-2020,https://www1.cbn.com/cbnnews/politics/2020/february/can-america-afford-bernie-sanders-trillions-of-dollars-in-new-spending-and-taxes,Can America Afford Bernie Sanders' Trillions of Dollars in New Spending and Taxes?,
6,02-27-2020,https://www1.cbn.com/cbnnews/politics/2020/february/president-trump-projects-calm-amid-growing-coronavirus-fears-appoints-vice-president-pence-to-lead-us-response,"President Trump Projects Calm Amid Growing Coronavirus Fears, Appoints Vice President Pence to Lead US Response",
7,02-26-2020,https://www1.cbn.com/cbnnews/politics/2020/february/trump-administration-seeks-to-minimize-virus-outbreak-fears-as-lawmakers-call-for-more-funding,'We Have the Best People in the World': Trump Names Pence to Lead US Response to Coronavirus Threat,
8,02-26-2020,https://www1.cbn.com/cbnnews/us/2020/february/math-does-not-add-up-democrats-attack-bernie-sanders-socialist-ideals-during-final-debate-before-super-tuesday,'Math Does Not Add Up': Democrats Attack Bernie Sanders' Socialist Ideals During Final Debate Before Super Tuesday,
9,02-25-2020,https://www1.cbn.com/cbnnews/politics/2020/february/in-tonights-make-or-break-debate-before-super-tuesday-democratic-candidates-taking-aim-at-sanders,"In Tonight's Make-or-Break Debate Before Super Tuesday, Democratic Candidates Taking Aim at Sanders",
0,,https://www1.cbn.com/cbnnews/politics/2020/february/trump-calls-on-2-supreme-court-justices-to-recuse-themselves-from-cases-involving-his-admin,,
1,,https://www1.cbn.com/cbnnews/politics/2020/february/bernie-sanders-defends-fidel-castros-communist-cuba-heres-a-list-of-atrocities-that-tell-a-different-story,,
2,,https://www1.cbn.com/cbnnews/politics/2020/february/reagan-democrats-survey-reveals-trump-keeps-devout-catholics-many-of-the-rest-side-with-democrats,,
3,02-24-2020,https://www1.cbn.com/cbnnews/politics/2020/february/media-reported-fake-news-about-russia-helping-trump-in-2020,Media Reported Fake News About Russia Helping Trump in 2020,
4,02-24-2020,https://www1.cbn.com/cbnnews/politics/2020/february/democrats-in-panic-mode-socialist-bernie-sanders-on-a-roll-defends-fidel-castro,"Democrats in Panic Mode, Socialist Bernie Sanders on a Roll, Defends Fidel Castro",
5,02-22-2020,https://www1.cbn.com/cbnnews/politics/2020/february/sen-bernie-sanders-celebrates-victory-at-nevada-democratic-caucus,Sen. Bernie Sanders Celebrates Victory at Nevada Democratic Caucus,
6,02-22-2020,https://www1.cbn.com/cbnnews/politics/2020/february/voters-gather-at-nevada-democratic-caucus-some-fear-repeat-of-iowa-chaos,Bernie Sanders Wins Nevada Democratic Caucus,
7,02-21-2020,https://www1.cbn.com/cbnnews/politics/2020/february/hoax-number-7-trump-targets-new-russia-claims-from-congress-as-dni-post-unsettled,'Hoax Number 7!' Trump Targets New Russia Claims from Congress as DNI Post Unsettled,
8,02-21-2020,https://www1.cbn.com/cbnnews/politics/2020/february/democrat-leaders-trying-to-lower-nevada-expectations-after-iowa-debacle,Democrat Leaders Trying to Lower Nevada Expectations After Iowa Debacle,
9,02-20-2020,https://www1.cbn.com/cbnnews/politics/2020/february/bloomberg-bloodied-in-nevada-debate-labeled-a-billionaire-who-calls-women-fat-broads,"Bloomberg Bloodied in Nevada Debate, Labeled 'a Billionaire Who Calls Women Fat Broads'",
0,02-20-2020,https://www1.cbn.com/cbnnews/politics/2020/february/dems-wanted-him-as-a-star-witness-now-bolton-bashes-house-impeachment-as-partisan-malpractice,"Dems Wanted Him as a Star Witness, Now Bolton Bashes House Impeachment as 'Partisan Malpractice'",
1,02-19-2020,https://www1.cbn.com/cbnnews/politics/2020/february/biden-talks-faith-in-new-campaign-commercial-as-polling-numbers-continue-to-slide,Biden Talks Faith in New Campaign Commercial as Polling Numbers Continue to Slide,
2,02-19-2020,https://www1.cbn.com/cbnnews/politics/2020/february/doj-rejects-reports-that-ag-barr-plans-to-resign-over-trumps-tweets,DOJ Rejects Reports That AG Barr Plans to Resign Over Trump's Tweets,
3,02-19-2020,https://www1.cbn.com/cbnnews/us/2020/february/weaponizing-the-govt-against-the-church-battle-underway-to-redefine-virginia-values-nbsp,Weaponizing the Gov't Against the Church? Battle Underway to Redefine Virginia Values,
4,02-18-2020,https://www1.cbn.com/cbnnews/politics/2020/february/trump-grants-clemency-to-11-convicted-criminals-including-rod-blagojevich-and-bernard-kerik,"Trump Grants Clemency to 11 Convicted Criminals, Including Rod Blagojevich and Bernard Kerik",
5,02-18-2020,https://www1.cbn.com/cbnnews/politics/2020/february/vexit-w-virginia-inviting-virginia-localities-to-join-their-state-after-blue-takeover-in-richmond,'Vexit': W Virginia Inviting Virginia Localities to Join Their State After Blue Takeover in Richmond,
6,02-18-2020,https://www1.cbn.com/cbnnews/politics/2020/february/bloomberg-picking-up-steam-qualifies-for-vegas-debate-as-biden-loses-support,"Bloomberg Picking Up Steam, Qualifies for Vegas Debate as Biden Loses Support",
7,02-17-2020,https://www1.cbn.com/cbnnews/politics/2020/february/as-democrat-candidates-bank-on-a-nevada-caucus-boost-some-fear-an-iowa-style-disaster,"As Democrat Candidates Bank on a Nevada Caucus Boost, Some Fear an Iowa-Style Disaster",
8,02-17-2020,https://www1.cbn.com/cbnnews/politics/2020/february/prestigious-mock-convention-picks-sanders-to-win-nomination-we-have-not-left-a-single-stone-unturned,Prestigious Mock Convention Picks Sanders to Win Nomination: 'We Have Not Left a Single Stone Unturned',
9,02-16-2020,https://www1.cbn.com/cbnnews/politics/2020/february/mike-bloomberg-reportedly-considering-hillary-clinton-as-presidential-running-mate,Mike Bloomberg Reportedly Considering Hillary Clinton as Presidential Running Mate,
0,02-14-2020,https://www1.cbn.com/cbnnews/politics/2020/february/here-we-go-again-pelosi-levels-new-abuse-of-power-charge-as-barr-points-to-disruptive-trump-tweets,Here We Go Again? Pelosi Levels New 'Abuse of Power' Charge as Barr Points to 'Disruptive' Trump Tweets,
1,02-13-2020,https://www1.cbn.com/cbnnews/politics/2020/february/trump-team-builds-massive-war-chest-for-2020-election-fueled-by-impeachment-outrage,"Trump Team Builds Massive War Chest for 2020 Election, Fueled by Impeachment Outrage",
2,02-13-2020,https://www1.cbn.com/cbnnews/politics/2020/february/social-conservative-bronx-pastor-among-5-democrats-challenging-ocasio-cortez-in-primary,Social Conservative Bronx Pastor Among 5 Democrats Challenging Ocasio-Cortez in Primary,
3,02-13-2020,https://www1.cbn.com/cbnnews/politics/2020/february/house-attempts-last-ditch-effort-to-revive-era-why-critics-say-it-does-more-harm-than-good,House Attempts Last-Ditch Effort to Revive ERA: Why Critics Say It Does More Harm Than Good,
4,02-12-2020,https://www1.cbn.com/cbnnews/politics/2020/february/is-there-room-for-us-pro-life-democrats-keep-asking-their-presidential-candidates-only-one-says-yes,"Is There Room for Us? Pro-Life Democrats Keep Asking Their Presidential Candidates, Only One Says 'Yes'",
5,02-12-2020,https://www1.cbn.com/cbnnews/politics/2020/february/i-think-it-was-wrong-democrat-voters-sound-off-about-impeachment-efforts,'I Think It Was Wrong': Democrat Voters Sound Off About Impeachment Efforts,
6,02-12-2020,https://www1.cbn.com/cbnnews/politics/2020/february/former-cnbc-anchor-to-challenge-ocasio-cortez-in-democrat-primary,Former CNBC Anchor to Challenge Ocasio-Cortez in Democrat Primary,
7,02-12-2020,https://www1.cbn.com/cbnnews/politics/2020/february/non-partisan-center-for-politics-at-uva-trumps-nh-primary-means-reelection-chances-are-good,Non-Partisan Center for Politics at UVA: Trump's NH Primary Means Reelection Chances Are Good,
8,02-12-2020,https://www1.cbn.com/cbnnews/politics/2020/february/bernie-narrowly-wins-new-hampshire-primary-over-buttigieg-biden-plummets-to-5th,"Bernie Narrowly Wins New Hampshire Primary Over Buttigieg, Biden Plummets to 5th",
9,02-11-2020,https://www1.cbn.com/cbnnews/politics/2020/february/bennet-ends-2020-bid-after-poor-showing-in-new-hampshire,Bennet Ends 2020 Bid after Poor Showing in New Hampshire,
0,02-11-2020,https://www1.cbn.com/cbnnews/politics/2020/february/yang-who-created-buzz-with-freedom-dividend-ends-2020-bid,"Yang, Who Created Buzz with Freedom Dividend, Ends 2020 Bid",
1,02-11-2020,https://www1.cbn.com/cbnnews/politics/2020/february/liberal-supreme-court-justice-rbg-slams-door-shut-on-democrats-trying-to-revive-the-era,Liberal Supreme Court Justice RBG Slams Door Shut on Democrats Trying to Revive the ERA,
2,02-11-2020,https://www1.cbn.com/cbnnews/politics/2020/february/new-hampshire-voters-head-to-the-polls-today-as-national-poll-shows-sanders-with-big-lead,New Hampshire Voters Head to Polls as National Poll Shows Sanders Taking Lead from Biden,
3,02-10-2020,https://www1.cbn.com/cbnnews/politics/2020/february/trumps-4-8-trillion-budget-proposal-increases-military-spending-cuts-domestic-programs,"Trump's $4.8 Trillion Budget Proposal Increases Military Spending, Cuts Domestic Programs",
4,02-10-2020,https://www1.cbn.com/cbnnews/politics/2020/february/poll-shows-sanders-surging-in-new-hampshire-klobuchar-rising-fast,"Poll Shows Sanders Surging in New Hampshire, Klobuchar Rising Fast",
5,02-07-2020,https://www1.cbn.com/cbnnews/politics/2020/february/not-over-yet-democrats-plan-more-investigations-as-trump-celebrates-acquittal,Not Over Yet: Democrats Plan More Investigations as Trump Celebrates Acquittal,
6,02-06-2020,https://www1.cbn.com/cbnnews/politics/2020/february/pete-buttigieg-refuses-to-draw-line-on-partial-birth-abortion,Pete Buttigieg Refuses to Draw Line on Partial-Birth Abortion,
7,02-06-2020,https://www1.cbn.com/cbnnews/politics/2020/february/trump-celebrates-acquittal-at-white-house-apologizes-to-his-family-for-having-to-go-through-very-rotten-deal,"Trump Celebrates Acquittal at White House, Apologizes to His Family for 'Very Rotten Deal'",
8,02-06-2020,https://www1.cbn.com/cbnnews/politics/2020/february/president-trump-addresses-the-nation-in-wake-of-senate-acquittal-on-impeachment,President Trump Addresses Nation in Wake of Senate Acquittal on Impeachment,
9,02-05-2020,https://www1.cbn.com/cbnnews/politics/2020/february/senate-votes-to-acquit-president-trump-on-both-impeachment-charges,Senate Votes to Acquit President Trump on Both Impeachment Charges,
0,02-05-2020,https://www1.cbn.com/cbnnews/politics/2020/february/va-popular-vote-election-bills-fail-leaving-electoral-college-unchanged-why-it-matters,"VA Popular Vote Election Bills Fail, Leaving Electoral College Unchanged - Why It Matters",
1,02-05-2020,https://www1.cbn.com/cbnnews/politics/2020/february/michigan-govs-democrat-response-to-sotu-focuses-on-voters-health-care-and-pocket-books,Michigan Gov's Democrat Response to SOTU Focuses on Voters' Health Care and Pocket Books,
2,02-05-2020,https://www1.cbn.com/cbnnews/politics/2020/february/exclusive-new-effort-to-mobilize-millions-of-evangelicals-for-trump,EXCLUSIVE: New Effort to Mobilize Millions of Evangelicals for Trump,
3,02-05-2020,https://www1.cbn.com/cbnnews/politics/2020/february/what-trump-said-about-religious-liberty-late-term-abortion-and-socialism-in-his-third-state-of-the-union,"What Trump Said About Religious Liberty, Late-Term Abortion, and Socialism in His Third State of the Union",
4,02-05-2020,https://www1.cbn.com/cbnnews/politics/2020/february/impeachment-saga-ends-today-mcconnell-blasts-dems-for-their-bull-in-a-china-shop-argument,Senate Votes to Acquit Trump on All Impeachment Charges,
